TRIAL,TRIP.CODE,HAUL,MESH,RIG (port/starboard), CODEND (top/bottom),SPECIES,DISCARD,CATEGORY,SEX,RF,LENGTH.CM,N.AT.LENGTH,N.RAISED.HAUL,POSITION,CONDITION,LIGHTRIG,LIGHTS,YES,NO
C5979R,C5979R_3,6,87,S,L,CUR,N,1,M,1.00,58,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,CUR,N,1,M,1.00,61,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,CUR,N,1,M,1.00,63,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,CUR,N,1,F,1.00,53,2,2,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,CUR,N,1,F,1.00,55,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,CUR,N,1,F,1.00,56,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,CUR,N,1,F,1.00,57,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,JOD,N,1,U,1.00,23,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,JOD,N,1,U,1.00,26,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,CTC,N,1,U,1.00,11,3,3,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,CTC,N,1,U,1.00,12,2,2,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,CTC,N,1,U,1.00,14,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,CTC,N,1,U,1.00,18,2,2,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,CTC,N,1,U,1.00,19,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,NSQ,N,1,U,1.00,13,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,NSQ,N,1,U,1.00,14,2,2,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,NSQ,N,1,U,1.00,16,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,NSQ,N,1,U,1.00,20,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,HAD,N,1,U,1.00,39,2,2,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,HAD,N,1,U,1.00,40,5,5,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,HAD,N,1,U,1.00,41,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,HAD,N,1,U,1.00,42,4,4,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,HAD,N,1,U,1.00,43,4,4,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,HAD,N,1,U,1.00,44,5,5,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,HAD,N,1,U,1.00,45,2,2,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,HAD,N,1,U,1.00,46,7,7,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,HAD,N,1,U,1.00,47,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,HAD,N,1,U,1.00,48,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,HAD,N,1,U,1.00,49,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,HAD,N,1,U,1.00,51,3,3,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,HAD,N,1,U,1.00,52,2,2,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,HAD,N,1,U,1.00,53,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,HAD,N,1,U,1.00,54,2,2,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,WHG,N,1,U,1.00,39,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,WHG,N,1,U,1.00,40,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,SOL,N,1,U,1.00,28,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,SOL,N,1,U,1.00,29,2,2,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,SOL,N,1,U,1.00,30,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,SOL,N,1,U,1.00,31,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,SOL,N,1,U,1.00,34,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,SOL,N,1,U,1.00,43,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,SOL,N,1,U,1.00,44,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,MEG,N,1,U,1.00,28,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,MEG,N,1,U,1.00,29,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,MEG,N,1,U,1.00,31,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,MEG,N,1,U,1.00,32,3,3,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,MEG,N,1,U,1.00,33,3,3,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,MEG,N,1,U,1.00,34,6,6,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,MEG,N,1,U,1.00,35,2,2,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,MEG,N,1,U,1.00,36,4,4,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,MEG,N,1,U,1.00,37,3,3,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,MEG,N,1,U,1.00,40,2,2,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,MEG,N,1,U,1.00,41,2,2,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,MEG,N,1,U,1.00,42,3,3,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,MEG,N,1,U,1.00,44,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,MEG,N,1,U,1.00,47,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,LEM,N,1,U,1.00,27,2,2,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,LEM,N,1,U,1.00,29,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,LEM,N,1,U,1.00,30,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,MON,N,1,U,1.00,28,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,MON,N,1,U,1.00,31,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,MON,N,1,U,1.00,32,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,MON,N,1,U,1.00,36,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,MON,N,1,U,1.00,53,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,MON,N,1,U,1.00,54,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,MON,N,1,U,1.00,91,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,GUR,N,1,U,1.00,24,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,GUR,N,1,U,1.00,30,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,BLL,N,1,U,1.00,42,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,SOS,N,1,U,1.00,24,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,SOS,N,1,U,1.00,27,2,2,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,SOS,N,1,U,1.00,28,2,2,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,SDR,N,1,F,1.00,63,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,WAF,N,1,U,1.00,48,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,BLL,N,1,U,1.00,51,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,TUB,N,1,U,1.00,35,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,LLV,N,1,U,1.00,15,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,LLV,N,1,U,1.00,16,1,1,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,CRE,N,1,F,1.00,19.2,2,2,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,GUG,Y,1,U,7.00,22,5,35,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,GUG,Y,1,U,7.00,23,1,7,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,GUG,Y,1,U,7.00,24,1,7,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,GUG,Y,1,U,7.00,25,1,7,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,GUG,Y,1,U,7.00,26,1,7,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,GUG,Y,1,U,7.00,27,1,7,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,MEG,Y,1,U,7.00,24,1,7,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,MEG,Y,1,U,7.00,26,1,7,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,MEG,Y,1,U,7.00,27,1,7,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,MEG,Y,1,U,7.00,28,1,7,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,MEG,Y,1,U,7.00,29,1,7,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,POD,Y,1,U,7.00,17,1,7,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,POD,Y,1,U,7.00,19,1,7,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,GUR,Y,1,U,7.00,22,1,7,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,GUR,Y,1,U,7.00,26,1,7,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,GUR,Y,1,U,7.00,30,1,7,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,HAD,Y,1,U,7.00,25,1,7,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,HAD,Y,1,U,7.00,26,1,7,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,HAD,Y,1,U,7.00,28,5,35,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,HAD,Y,1,U,7.00,29,5,35,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,HAD,Y,1,U,7.00,30,13,91,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,HAD,Y,1,U,7.00,31,8,56,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,HAD,Y,1,U,7.00,32,9,63,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,HAD,Y,1,U,7.00,33,11,77,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,HAD,Y,1,U,7.00,34,7,49,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,HAD,Y,1,U,7.00,35,5,35,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,HAD,Y,1,U,7.00,36,8,56,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,HAD,Y,1,U,7.00,37,4,28,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,HAD,Y,1,U,7.00,38,2,14,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,LSD,Y,1,M,7.00,62,1,7,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,LSD,Y,1,F,7.00,55,1,7,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,LSD,Y,1,F,7.00,61,1,7,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,MON,Y,1,U,7.00,15,1,7,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,MON,Y,1,U,7.00,16,1,7,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,SCR,Y,1,M,7.00,16.2,1,7,F,D,P,NO,,
C5979R,C5979R_3,6,87,S,L,PLE,Y,1,F,7.00,29,1,7,F,D,P,NO,,
C5979R,C5979R_3,7,87,P,U,WHG,N,1,U,1.00,41,1,1,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,HAD,N,1,U,1.00,39,1,1,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,HAD,N,1,U,1.00,40,6,6,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,HAD,N,1,U,1.00,41,8,8,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,HAD,N,1,U,1.00,42,12,12,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,HAD,N,1,U,1.00,43,17,17,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,HAD,N,1,U,1.00,44,18,18,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,HAD,N,1,U,1.00,45,10,10,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,HAD,N,1,U,1.00,46,12,12,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,HAD,N,1,U,1.00,47,5,5,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,HAD,N,1,U,1.00,48,2,2,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,HAD,N,1,U,1.00,49,4,4,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,HAD,N,1,U,1.00,52,1,1,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,HAD,N,1,U,1.00,53,3,3,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,GUR,N,1,U,1.00,31,1,1,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,SOL,N,1,U,1.00,29,1,1,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,GUG,Y,1,U,16.00,20,1,16,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,HAD,Y,1,U,16.00,28,1,16,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,HAD,Y,1,U,16.00,29,3,48,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,HAD,Y,1,U,16.00,30,2,32,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,HAD,Y,1,U,16.00,31,5,80,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,HAD,Y,1,U,16.00,32,13,208,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,HAD,Y,1,U,16.00,33,16,256,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,HAD,Y,1,U,16.00,34,5,80,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,HAD,Y,1,U,16.00,35,9,144,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,HAD,Y,1,U,16.00,36,13,208,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,HAD,Y,1,U,16.00,37,10,160,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,HAD,Y,1,U,16.00,38,3,48,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,HAD,Y,1,U,16.00,39,4,64,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,HAD,Y,1,U,16.00,40,2,32,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,HAD,Y,1,U,16.00,42,2,32,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,U,COE,Y,1,U,1.00,130,1,1,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,L,PLE,N,1,M,1.00,37,1,1,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,L,PLE,N,1,F,1.00,32,1,1,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,L,PLE,N,1,F,1.00,33,1,1,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,L,PLE,N,1,F,1.00,35,1,1,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,L,CUR,N,1,M,1.00,51,1,1,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,L,CUR,N,1,M,1.00,53,1,1,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,L,CUR,N,1,M,1.00,54,1,1,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,L,CUR,N,1,M,1.00,58,1,1,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,L,CUR,N,1,M,1.00,63,1,1,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,L,CUR,N,1,F,1.00,51,1,1,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,L,CUR,N,1,F,1.00,52,2,2,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,L,CUR,N,1,F,1.00,56,2,2,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,L,CUR,N,1,F,1.00,61,1,1,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,L,CUR,N,1,F,1.00,70,1,1,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,L,CTC,N,1,U,1.00,10,1,1,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,L,CTC,N,1,U,1.00,14,1,1,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,L,CTC,N,1,U,1.00,15,2,2,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,L,CTC,N,1,U,1.00,16,2,2,H,N,S,NO,,
C5979R,C5979R_3,7,87,P,L,CTC,N,1,U,1.00,17,7,7,H,N,S,NO,,
